"AnimalID","Latitude","Longitude","TimeStamp","Easting","Northing","Sex"
"D3b",39.02683,-123.06467,"2018-08-20 04:00:00",494402.226542366,4319755.9332613,"Doe"
"D3b",39.02813,-123.0658,"2018-08-20 03:00:00",494304.519137094,4319900.26648493,"Doe"
"D3b",39.02808,-123.06594,"2018-08-20 02:00:00",494292.3970705,4319894.7266763,"Doe"
"D3b",39.02808,-123.0658,"2018-08-20 01:00:00",494304.515124547,4319894.71790361,"Doe"
"D3b",39.02777,-123.06581,"2018-08-20 00:00:00",494303.624667781,4319860.3173265,"Doe"
"D3b",39.02791,-123.06633,"2018-08-19 23:00:00",494258.625881678,4319875.88603664,"Doe"
"D3b",39.02791,-123.06627,"2018-08-19 22:00:00",494263.819345859,4319875.88225238,"Doe"
"D3b",39.02779,-123.06643,"2018-08-19 21:00:00",494249.960385772,4319862.57575674,"Doe"
"D3b",39.02712,-123.06633,"2018-08-19 20:00:00",494258.561973595,4319788.21846051,"Doe"
"D3b",39.02698,-123.06743,"2018-08-19 19:00:00",494163.335890309,4319772.75242018,"Doe"
"D3b",39.02809,-123.06702,"2018-08-19 18:00:00",494198.915756438,4319895.90469429,"Doe"
"D3b",39.02908,-123.06748,"2018-08-19 17:00:00",494159.180776278,4320005.79604267,"Doe"
"D3b",39.02909,-123.06758,"2018-08-19 16:00:00",494150.525969527,4320006.9121833,"Doe"
"D3b",39.02973,-123.06764,"2018-08-19 15:00:00",494145.385389989,4320077.93789972,"Doe"
"D3b",39.02913,-123.06661,"2018-08-19 14:00:00",494234.488827743,4320011.2891361,"Doe"
"D3b",39.02869,-123.06639,"2018-08-19 13:00:00",494253.495574765,4319962.44769601,"Doe"
"D3b",39.0287,-123.06652,"2018-08-19 12:00:00",494242.244003998,4319963.56563084,"Doe"
"D3b",39.02855,-123.06662,"2018-08-19 11:00:00",494233.576138908,4319946.92621817,"Doe"
"D3b",39.02844,-123.06647,"2018-08-19 10:00:00",494246.550764731,4319934.70984275,"Doe"
"D3b",39.02831,-123.06645,"2018-08-19 09:01:00",494248.271370788,4319920.28226615,"Doe"
"D3b",39.02776,-123.06581,"2018-08-19 08:00:00",494303.623865156,4319859.2076103,"Doe"
"D3b",39.02754,-123.06563,"2018-08-19 07:00:00",494319.186681177,4319834.78260097,"Doe"
"D3b",39.02684,-123.06608,"2018-08-19 06:00:00",494280.179083224,4319757.13066603,"Doe"
"D3b",39.02811,-123.06571,"2018-08-19 05:00:00",494312.307706379,4319898.04142266,"Doe"
"D3b",39.02673,-123.06443,"2018-08-19 04:00:00",494422.992857287,4319744.82136387,"Doe"
"D3b",39.02669,-123.06464,"2018-08-19 03:00:00",494404.812277211,4319740.39539211,"Doe"
"D3b",39.02672,-123.06471,"2018-08-19 02:00:00",494398.755499126,4319743.7288468,"Doe"
"D3b",39.02721,-123.06417,"2018-08-19 01:02:00",494445.535808031,4319798.07183012,"Doe"
"D3b",39.02729,-123.06452,"2018-08-19 00:01:00",494415.246596807,4319806.9709827,"Doe"
"D3b",39.02805,-123.0664,"2018-08-18 23:00:00",494252.578177678,4319891.42648334,"Doe"
"D3b",39.02767,-123.06812,"2018-08-18 22:00:00",494103.667593753,4319849.36731975,"Doe"
"D3b",39.02767,-123.06773,"2018-08-18 21:00:00",494137.425225335,4319849.34211921,"Doe"
"D3b",39.02878,-123.068,"2018-08-18 20:00:00",494114.146614424,4319972.53805928,"Doe"
"D3b",39.0298,-123.06785,"2018-08-18 19:00:00",494127.214524172,4320085.71944962,"Doe"
"D3b",39.02821,-123.06607,"2018-08-18 18:00:00",494281.155067177,4319909.1611506,"Doe"
"D3b",39.02815,-123.06567,"2018-08-18 17:00:00",494315.773209765,4319902.47778809,"Doe"
"D3b",39.02642,-123.06378,"2018-08-18 16:00:00",494479.232207596,4319710.38053048,"Doe"
"D3b",39.02624,-123.06346,"2018-08-18 15:00:00",494506.917333507,4319690.38627734,"Doe"
"D3b",39.02619,-123.06331,"2018-08-18 14:01:00",494519.897438769,4319684.8286533,"Doe"
"D3b",39.02606,-123.0631,"2018-08-18 13:00:00",494538.064999591,4319670.38972048,"Doe"
"D3b",39.02603,-123.06315,"2018-08-18 12:00:00",494533.734689551,4319667.0635754,"Doe"
"D3b",39.02599,-123.0631,"2018-08-18 11:00:00",494538.059612776,4319662.6217095,"Doe"
"D3b",39.02654,-123.06351,"2018-08-18 10:02:00",494502.612581441,4319723.68077474,"Doe"
"D3b",39.02658,-123.06354,"2018-08-18 09:00:00",494500.018898932,4319728.12145149,"Doe"
"D3b",39.02668,-123.06399,"2018-08-18 08:01:00",494461.074992131,4319739.24590773,"Doe"
"D3b",39.02671,-123.06431,"2018-08-18 07:02:00",494433.37838964,4319742.59458375,"Doe"
"D3b",39.02721,-123.06511,"2018-08-18 06:00:00",494364.170733888,4319798.12963218,"Doe"
"D3b",39.02771,-123.06565,"2018-08-18 05:00:00",494317.469128847,4319853.64902475,"Doe"
"D3b",39.02767,-123.06564,"2018-08-18 04:00:00",494318.331506444,4319849.20953553,"Doe"
"D3b",39.02795,-123.06572,"2018-08-18 03:00:00",494311.429306936,4319880.28658782,"Doe"
"D3b",39.02795,-123.06571,"2018-08-18 02:00:00",494312.294883811,4319880.28596267,"Doe"
"D3b",39.02805,-123.06573,"2018-08-18 01:00:00",494310.5717466,4319891.38437549,"Doe"
"D3b",39.02951,-123.06615,"2018-08-18 00:00:00",494274.335360416,4320053.42931504,"Doe"
"D3b",39.02883,-123.06814,"2018-08-17 23:00:00",494102.032835094,4319978.09570706,"Doe"
"D3b",39.02887,-123.06808,"2018-08-17 22:00:00",494107.229553316,4319982.53068513,"Doe"
"D3b",39.02939,-123.06866,"2018-08-17 21:00:00",494057.070290132,4320040.2736653,"Doe"
"D3b",39.02991,-123.06812,"2018-08-17 20:00:00",494103.853696759,4320097.94379453,"Doe"
"D3b",39.02736,-123.06657,"2018-08-17 19:00:00",494237.807370857,4319814.86681817,"Doe"
"D3b",39.02845,-123.06729,"2018-08-17 18:00:00",494175.574771452,4319935.87172997,"Doe"
"D3b",39.02841,-123.0679,"2018-08-17 17:00:00",494122.771641197,4319931.47208959,"Doe"
"D3b",39.02825,-123.06777,"2018-08-17 16:00:00",494134.010843087,4319913.70823944,"Doe"
"D3b",39.02816,-123.06786,"2018-08-17 15:00:00",494126.213235363,4319903.72659893,"Doe"
"D3b",39.02843,-123.06756,"2018-08-17 14:00:00",494152.202712374,4319933.66961551,"Doe"
"D3b",39.02792,-123.06739,"2018-08-17 13:00:00",494166.875502783,4319877.06317286,"Doe"
"D3b",39.02793,-123.0674,"2018-08-17 12:00:00",494166.010747558,4319878.17353022,"Doe"
"D3b",39.02793,-123.0674,"2018-08-17 11:00:00",494166.010747558,4319878.17353022,"Doe"
"D3b",39.02785,-123.06743,"2018-08-17 10:00:00",494163.407437103,4319869.29772433,"Doe"
"D3b",39.0275,-123.06741,"2018-08-17 09:00:00",494165.109818485,4319830.45637498,"Doe"
"D3b",39.02707,-123.06761,"2018-08-17 08:01:00",494147.762714604,4319782.75142639,"Doe"
"D3b",39.02755,-123.06705,"2018-08-17 07:00:00",494196.274872445,4319835.98193178,"Doe"
"D3b",39.02758,-123.06694,"2018-08-17 06:00:00",494205.798720981,4319839.30406976,"Doe"
"D3b",39.02724,-123.0666,"2018-08-17 05:00:00",494235.200871613,4319801.55212506,"Doe"
"D3b",39.02733,-123.06648,"2018-08-17 04:00:00",494245.595195142,4319811.53197417,"Doe"
"D3b",39.02777,-123.06572,"2018-08-17 03:00:00",494311.414879406,4319860.31169592,"Doe"
"D3b",39.02773,-123.06567,"2018-08-17 02:00:00",494315.73957108,4319855.86970637,"Doe"
"D3b",39.02782,-123.06567,"2018-08-17 01:00:00",494315.746779344,4319865.85715217,"Doe"
"D3b",39.02764,-123.06568,"2018-08-17 00:00:00",494314.866782177,4319845.88288549,"Doe"
"D3b",39.02774,-123.06567,"2018-08-16 23:00:00",494315.740371997,4319856.97942256,"Doe"
"D3b",39.02771,-123.06595,"2018-08-16 22:01:00",494291.501734809,4319853.66780333,"Doe"
"D3b",39.02725,-123.06648,"2018-08-16 21:00:00",494245.588708834,4319802.65424528,"Doe"
"D3b",39.02728,-123.06659,"2018-08-16 20:00:00",494236.069705667,4319805.99035597,"Doe"
"D3b",39.02911,-123.06807,"2018-08-16 19:00:00",494108.115044036,4320009.16323216,"Doe"
"D3b",39.02735,-123.06633,"2018-08-16 18:00:00",494258.580579633,4319813.74193082,"Doe"
"D3b",39.0275,-123.0649,"2018-08-16 17:00:00",494382.370991794,4319830.29841341,"Doe"
"D3b",39.02684,-123.06448,"2018-08-16 16:00:00",494418.673548812,4319757.0313057,"Doe"
"D3b",39.02688,-123.06439,"2018-08-16 15:00:00",494426.46700364,4319761.46465311,"Doe"
"D3b",39.02699,-123.06449,"2018-08-16 14:01:00",494417.819756087,4319773.6776596,"Doe"
"D3b",39.02684,-123.06444,"2018-08-16 13:01:00",494422.13591044,4319757.0288529,"Doe"
"D3b",39.02694,-123.06417,"2018-08-16 12:00:00",494445.514677504,4319768.10949651,"Doe"
"D3b",39.02785,-123.06422,"2018-08-16 11:01:00",494441.258005262,4319869.09671692,"Doe"
"D3b",39.02732,-123.06415,"2018-08-16 10:00:00",494447.275585904,4319810.27748648,"Doe"
"D3b",39.02796,-123.06557,"2018-08-16 09:00:00",494324.413759744,4319881.38693686,"Doe"
"D3b",39.0277,-123.06569,"2018-08-16 08:00:00",494314.006008482,4319852.54180743,"Doe"
"D3b",39.0278,-123.06559,"2018-08-16 07:00:00",494322.669807131,4319863.63272507,"Doe"
"D3b",39.02766,-123.06576,"2018-08-16 06:00:00",494307.943740965,4319848.10731937,"Doe"
"D3b",39.02742,-123.06574,"2018-08-16 05:00:00",494309.655659359,4319821.47288069,"Doe"
"D3b",39.02778,-123.06561,"2018-08-16 04:00:00",494320.937049352,4319861.41454076,"Doe"
"D3b",39.02716,-123.06763,"2018-08-16 03:00:00",494146.038962673,4319792.74015766,"Doe"
"D3b",39.02886,-123.0668,"2018-08-16 02:00:00",494218.021143035,4319981.33884908,"Doe"
"D3b",39.02767,-123.06658,"2018-08-16 01:00:00",494236.96695916,4319849.26865229,"Doe"
"D3b",39.02798,-123.06633,"2018-08-16 00:00:00",494258.631544472,4319883.65405029,"Doe"
"D3b",39.02797,-123.06641,"2018-08-15 23:00:00",494251.706122441,4319882.54938507,"Doe"
"D3b",39.02851,-123.06563,"2018-08-15 22:00:00",494319.264323343,4319942.42507699,"Doe"
"D3b",39.02815,-123.06631,"2018-08-15 21:00:00",494260.376445882,4319902.51796488,"Doe"
"D3b",39.0296,-123.06757,"2018-08-15 20:00:00",494151.433562567,4320063.50708238,"Doe"
"D3b",39.02835,-123.0667,"2018-08-15 19:00:00",494226.635312588,4319924.7369646,"Doe"
"D3b",39.02723,-123.06582,"2018-08-15 18:00:00",494302.715740598,4319800.39328059,"Doe"
"D3b",39.02691,-123.06447,"2018-08-15 17:00:00",494419.544643092,4319764.79870452,"Doe"
"D3b",39.02691,-123.06446,"2018-08-15 16:00:00",494420.410232645,4319764.79809127,"Doe"
"D3b",39.02696,-123.06437,"2018-08-15 15:00:00",494428.204463867,4319770.34115648,"Doe"
"D3b",39.02682,-123.06436,"2018-08-15 14:01:00",494429.059063845,4319754.80451982,"Doe"
"D3b",39.02649,-123.06395,"2018-08-15 13:00:00",494464.522543064,4319718.15887023,"Doe"
"D3b",39.02663,-123.06393,"2018-08-15 12:00:00",494466.264647881,4319733.69367717,"Doe"
"D3b",39.02675,-123.06393,"2018-08-15 11:00:00",494466.274004024,4319747.01026899,"Doe"
"D3b",39.02643,-123.06388,"2018-08-15 10:01:00",494470.577031389,4319711.49631848,"Doe"
"D3b",39.02549,-123.06364,"2018-08-15 09:00:00",494491.278364929,4319607.16847212,"Doe"
"D3b",39.02536,-123.06386,"2018-08-15 08:00:00",494472.224889375,4319592.75550916,"Doe"
"D3b",39.02723,-123.06352,"2018-08-15 07:00:00",494501.800440406,4319800.25178436,"Doe"
"D3b",39.02744,-123.06313,"2018-08-15 06:00:00",494535.574449208,4319823.53232872,"Doe"
"D3b",39.02763,-123.06351,"2018-08-15 05:00:00",494502.697008806,4319844.63982512,"Doe"
"D3b",39.02677,-123.06456,"2018-08-15 04:00:00",494411.743314008,4319749.26820381,"Doe"
"D3b",39.0268,-123.06447,"2018-08-15 03:00:00",494419.535994154,4319752.59182831,"Doe"
"D3b",39.02685,-123.06436,"2018-08-15 02:00:00",494429.061418621,4319758.13366787,"Doe"
"D3b",39.02664,-123.06458,"2018-08-15 01:00:00",494410.001892606,4319734.84312442,"Doe"
"D3b",39.02667,-123.06451,"2018-08-15 00:00:00",494416.063402785,4319738.1679743,"Doe"
"D3b",39.02666,-123.06461,"2018-08-14 23:00:00",494407.406690006,4319737.06439984,"Doe"
"D3b",39.02711,-123.06464,"2018-08-14 22:00:00",494404.845387542,4319787.0034653,"Doe"
"D3b",39.02669,-123.06593,"2018-08-14 21:00:00",494293.150878339,4319740.47550742,"Doe"
"D3b",39.02663,-123.06592,"2018-08-14 20:00:00",494294.011646893,4319733.81658435,"Doe"
"D3b",39.02704,-123.0663,"2018-08-14 19:00:00",494261.152265874,4319779.3388394,"Doe"
"D3b",39.02931,-123.06829,"2018-08-14 18:00:00",494089.089321818,4320031.3718311,"Doe"
"D3b",39.02979,-123.06873,"2018-08-14 17:01:00",494051.04490573,4320084.66690224,"Doe"
"D3b",39.02957,-123.06769,"2018-08-14 16:00:00",494141.044404725,4320060.18565317,"Doe"
"D3b",39.02942,-123.06828,"2018-08-14 15:00:00",494089.964042683,4320043.57806317,"Doe"
"D3b",39.02946,-123.06665,"2018-08-14 14:01:00",494231.053403411,4320047.91231584,"Doe"
"D3b",39.02905,-123.06537,"2018-08-14 13:00:00",494341.812197412,4320002.3335614,"Doe"
"D3b",39.02903,-123.06534,"2018-08-14 12:00:00",494344.407293951,4320000.11226334,"Doe"
"D3b",39.02709,-123.0639,"2018-08-14 11:00:00",494468.897275296,4319784.73878992,"Doe"
"D3b",39.02655,-123.06351,"2018-08-14 10:01:00",494502.613355995,4319724.7904907,"Doe"
"D3b",39.02658,-123.06346,"2018-08-14 09:01:00",494506.943647529,4319728.11661895,"Doe"
"D3b",39.02642,-123.06348,"2018-08-14 08:01:00",494505.200073384,4319710.36237136,"Doe"
"D3b",39.02635,-123.06445,"2018-08-14 07:00:00",494421.231805113,4319702.65338346,"Doe"
"D3b",39.02646,-123.06476,"2018-08-14 06:00:00",494394.407004984,4319714.87931067,"Doe"
"D3b",39.02675,-123.06458,"2018-08-14 05:00:00",494410.010556271,4319747.0500003,"Doe"
"D3b",39.0268,-123.06441,"2018-08-14 04:00:00",494424.729539523,4319752.58815024,"Doe"
"D3b",39.02673,-123.06437,"2018-08-14 03:00:00",494428.186407777,4319744.81768809,"Doe"
"D3b",39.02685,-123.06438,"2018-08-14 02:00:00",494427.330238051,4319758.13489256,"Doe"
"D3b",39.02749,-123.06492,"2018-08-14 01:01:00",494380.639035309,4319829.18993224,"Doe"
"D3b",39.02722,-123.06602,"2018-08-14 00:00:00",494285.403222306,4319799.29610634,"Doe"
"D3b",39.02719,-123.06611,"2018-08-13 23:00:00",494277.610531478,4319795.9726143,"Doe"
"D3b",39.02707,-123.0664,"2018-08-13 22:00:00",494252.498815555,4319782.67429942,"Doe"
"D3b",39.02683,-123.06615,"2018-08-13 21:00:00",494274.119143578,4319756.02535263,"Doe"
"D3b",39.02678,-123.06624,"2018-08-13 20:00:00",494266.324789496,4319750.4824399,"Doe"
"D3b",39.02715,-123.06759,"2018-08-13 19:00:00",494149.500484413,4319791.6278689,"Doe"
"D3b",39.02898,-123.06691,"2018-08-13 18:00:00",494208.509712201,4319994.66244211,"Doe"
"D3b",39.02933,-123.06771,"2018-08-13 17:00:00",494139.293470599,4320033.55374454,"Doe"
"D3b",39.02923,-123.06775,"2018-08-13 16:00:00",494135.822967266,4320022.45915685,"Doe"
"D3b",39.02932,-123.06668,"2018-08-13 15:00:00",494228.44534232,4320032.37818723,"Doe"
"D3b",39.02743,-123.06598,"2018-08-13 14:00:00",494288.882463933,4319822.59763335,"Doe"
"D3b",39.02747,-123.06579,"2018-08-13 13:00:00",494305.331754549,4319827.02458947,"Doe"
"D3b",39.02684,-123.06595,"2018-08-13 12:00:00",494291.431758588,4319757.12250211,"Doe"
"D3b",39.02675,-123.06593,"2018-08-13 11:01:00",494293.155702764,4319747.13380342,"Doe"
"D3b",39.02722,-123.06674,"2018-08-13 10:00:00",494223.081046184,4319799.34157204,"Doe"
"D3b",39.02693,-123.06599,"2018-08-13 09:00:00",494287.976640186,4319767.11245666,"Doe"
"D3b",39.02679,-123.06608,"2018-08-13 08:01:00",494280.175053715,4319751.58208594,"Doe"
"D3b",39.02669,-123.06634,"2018-08-13 07:00:00",494257.661596399,4319740.50130195,"Doe"
"D3b",39.02678,-123.06629,"2018-08-13 06:00:00",494261.99683377,4319750.48559176,"Doe"
"D3b",39.02704,-123.06673,"2018-08-13 05:00:00",494223.93198294,4319779.36604772,"Doe"
"D3b",39.02951,-123.06858,"2018-08-13 04:00:00",494064.00480198,4320053.5850414,"Doe"
"D3b",39.02684,-123.06435,"2018-08-13 03:00:00",494429.926224101,4319757.02333965,"Doe"
"D3b",39.02674,-123.06438,"2018-08-13 02:02:00",494427.321601198,4319745.92801648,"Doe"
"D3b",39.02672,-123.06457,"2018-08-13 01:00:00",494410.873785321,4319743.72023802,"Doe"
"D3b",39.02678,-123.06443,"2018-08-13 00:01:00",494422.996786175,4319750.36994387,"Doe"
"D3b",39.02673,-123.0646,"2018-08-12 23:00:00",494408.27779756,4319744.83179718,"Doe"
"D3b",39.02667,-123.06463,"2018-08-12 22:00:00",494405.676293018,4319738.17534527,"Doe"
"D3b",39.02677,-123.06464,"2018-08-12 21:00:00",494404.818583917,4319749.27312007,"Doe"
"D3b",39.02726,-123.06425,"2018-08-12 20:00:00",494438.615038834,4319803.62529717,"Doe"
"D3b",39.02753,-123.0656,"2018-08-12 19:00:00",494321.782626738,4319833.67101225,"Doe"
"D3b",39.02756,-123.06562,"2018-08-12 18:00:00",494320.053863661,4319837.001409,"Doe"
"D3b",39.02739,-123.0649,"2018-08-12 17:00:00",494382.362285057,4319818.09153594,"Doe"
"D3b",39.02821,-123.06566,"2018-08-12 16:00:00",494316.64358902,4319909.13546109,"Doe"
"D3b",39.02837,-123.06569,"2018-08-12 15:00:00",494314.059686647,4319926.89279616,"Doe"
"D3b",39.02848,-123.06575,"2018-08-12 14:00:00",494308.875077097,4319939.1034269,"Doe"
"D3b",39.02825,-123.06551,"2018-08-12 13:00:00",494329.630390454,4319913.56496758,"Doe"
"D3b",39.02953,-123.06746,"2018-08-12 12:01:00",494160.948927421,4320055.73200149,"Doe"
"D3b",39.02862,-123.06412,"2018-08-12 11:00:00",494449.974001837,4319954.53876606,"Doe"
"D3b",39.02861,-123.06409,"2018-08-12 10:00:00",494452.569926265,4319953.42722021,"Doe"
"D3b",39.02855,-123.06358,"2018-08-12 09:00:00",494496.709283314,4319946.73795168,"Doe"
"D3b",39.02825,-123.06377,"2018-08-12 08:00:00",494480.240129202,4319913.45797146,"Doe"
"D3b",39.02772,-123.06387,"2018-08-12 07:01:00",494471.543111778,4319854.64908236,"Doe"
"D3b",39.02642,-123.06465,"2018-08-12 06:00:00",494403.925396628,4319710.43367608,"Doe"
"D3b",39.02674,-123.06453,"2018-08-12 05:01:00",494414.337726799,4319745.93721378,"Doe"
"D3b",39.02666,-123.06458,"2018-08-12 04:01:00",494410.003467816,4319737.06255639,"Doe"
"D3b",39.02663,-123.06438,"2018-08-12 03:00:00",494427.312964365,4319733.72114063,"Doe"
"D3b",39.0268,-123.0645,"2018-08-12 02:00:00",494416.93922147,4319752.59366863,"Doe"
"D3b",39.02668,-123.06448,"2018-08-12 01:01:00",494418.660966612,4319739.27584969,"Doe"
"D3b",39.02678,-123.06457,"2018-08-12 00:00:00",494410.878510231,4319750.37853402,"Doe"
"D3b",39.02696,-123.06425,"2018-08-11 23:01:00",494438.591531182,4319770.33381517,"Doe"
"D3b",39.02891,-123.06434,"2018-08-11 22:00:00",494430.954247212,4319986.73398364,"Doe"
"D3b",39.02893,-123.06422,"2018-08-11 21:00:00",494441.342595644,4319988.94607848,"Doe"
"D3b",39.02928,-123.06316,"2018-08-11 20:00:00",494533.119438047,4320027.72193004,"Doe"
"D3b",39.02799,-123.06371,"2018-08-11 19:00:00",494485.413365941,4319884.60171063,"Doe"
"D3b",39.02907,-123.064,"2018-08-11 18:00:00",494460.395951792,4320004.46869105,"Doe"
"D3b",39.02899,-123.06434,"2018-08-11 17:00:00",494430.960524951,4319995.61171498,"Doe"
"D3b",39.02861,-123.06532,"2018-08-11 16:00:00",494346.104961312,4319953.50293166,"Doe"
"D3b",39.02846,-123.06523,"2018-08-11 15:00:00",494353.883147242,4319936.85159785,"Doe"
"D3b",39.02973,-123.06655,"2018-08-11 14:00:00",494239.730903453,4320077.86832701,"Doe"
"D3b",39.02969,-123.0674,"2018-08-11 13:00:00",494166.155425885,4320073.48361762,"Doe"
"D3b",39.02852,-123.06694,"2018-08-11 12:00:00",494205.875463722,4319943.61739806,"Doe"
"D3b",39.0267,-123.06626,"2018-08-11 11:00:00",494264.587142439,4319741.60597231,"Doe"
"D3b",39.02681,-123.06617,"2018-08-11 10:00:00",494272.386348508,4319753.80717933,"Doe"
"D3b",39.02675,-123.0661,"2018-08-11 09:00:00",494278.440647089,4319747.14447931,"Doe"
"D3b",39.02683,-123.06663,"2018-08-11 08:00:00",494232.570797852,4319756.05566757,"Doe"
"D3b",39.02726,-123.06718,"2018-08-11 07:01:00",494184.998549092,4319803.80846382,"Doe"
"D3b",39.02748,-123.06723,"2018-08-11 06:00:00",494180.688661232,4319828.22541527,"Doe"
"D3b",39.02724,-123.06656,"2018-08-11 05:00:00",494238.663213759,4319801.54959158,"Doe"
"D3b",39.02788,-123.06634,"2018-08-11 04:00:00",494257.757877037,4319872.55751901,"Doe"
"D3b",39.02788,-123.06636,"2018-08-11 03:00:00",494256.026721577,4319872.55878138,"Doe"
"D3b",39.02794,-123.06613,"2018-08-11 02:00:00",494275.939848544,4319879.20258445,"Doe"
"D3b",39.02778,-123.06633,"2018-08-11 01:01:00",494258.615365082,4319861.45972583,"Doe"
"D3b",39.02757,-123.06655,"2018-08-11 00:00:00",494239.555583555,4319838.16959086,"Doe"
"D3b",39.0276,-123.06688,"2018-08-10 23:01:00",494210.993840671,4319841.51968303,"Doe"
"D3b",39.02755,-123.06698,"2018-08-10 22:00:00",494202.333944744,4319835.97746921,"Doe"
"D3b",39.02762,-123.0669,"2018-08-10 21:00:00",494209.26431021,4319843.74038802,"Doe"
"D3b",39.02742,-123.06781,"2018-08-10 20:01:00",494130.479907621,4319821.6043726,"Doe"
"D3b",39.02966,-123.06849,"2018-08-10 19:00:00",494071.807352863,4320070.22492197,"Doe"
"D3b",39.0284,-123.06529,"2018-08-10 18:02:00",494348.684945558,4319930.19702483,"Doe"
"D3b",39.02687,-123.06445,"2018-08-10 17:00:00",494421.272678104,4319760.35861401,"Doe"
"D3b",39.02683,-123.06434,"2018-08-10 16:00:00",494430.791029825,4319755.91301153,"Doe"
"D3b",39.02679,-123.06431,"2018-08-10 15:00:00",494433.384664152,4319751.47231174,"Doe"
"D3b",39.02701,-123.06446,"2018-08-10 14:00:00",494420.418094115,4319775.89525166,"Doe"
"D3b",39.0268,-123.0642,"2018-08-10 13:00:00",494442.906948302,4319752.57530398,"Doe"
"D3b",39.02694,-123.06435,"2018-08-10 12:00:00",494429.934072143,4319768.1204999,"Doe"
"D3b",39.02685,-123.06449,"2018-08-10 11:00:00",494417.808744917,4319758.14163516,"Doe"
"D3b",39.02689,-123.06441,"2018-08-10 10:01:00",494424.73660934,4319762.57559439,"Doe"
"D3b",39.02269,-123.06654,"2018-08-10 09:01:00",494240.025161736,4319296.62769642,"Doe"
"D3b",39.02551,-123.06674,"2018-08-10 08:00:00",494222.941861908,4319609.58014696,"Doe"
"D3b",39.0255,-123.06613,"2018-08-10 07:01:00",494275.743060117,4319608.43188022,"Doe"
"D3b",39.02542,-123.06585,"2018-08-10 06:01:00",494299.973624664,4319599.53657714,"Doe"
"D3b",39.02682,-123.06433,"2018-08-10 05:01:00",494431.655835796,4319754.8026835,"Doe"
"D3b",39.02674,-123.0646,"2018-08-10 04:00:00",494408.27858541,4319745.94151318,"Doe"
"D3b",39.02668,-123.06443,"2018-08-10 03:00:00",494422.988928403,4319739.27278392,"Doe"
"D3b",39.02683,-123.06445,"2018-08-10 02:03:00",494421.269534011,4319755.91974994,"Doe"
"D3b",39.02658,-123.06468,"2018-08-10 01:00:00",494401.341231195,4319728.19097676,"Doe"
"D3b",39.02658,-123.06414,"2018-08-10 00:00:00",494448.083284392,4319728.15788963,"Doe"
"D3b",39.02678,-123.06454,"2018-08-09 23:00:00",494413.47528365,4319750.3766917,"Doe"
"D3b",39.02704,-123.06497,"2018-08-09 22:00:00",494376.275466154,4319779.25579685,"Doe"
"D3b",39.02656,-123.06454,"2018-08-09 21:00:00",494413.45796706,4319725.96294005,"Doe"
"D3b",39.02689,-123.06436,"2018-08-09 20:00:00",494429.064558324,4319762.57253195,"Doe"
"D3b",39.02915,-123.06671,"2018-08-09 19:00:00",494225.83483014,4320013.51491044,"Doe"
"D3b",39.02935,-123.06696,"2018-08-09 18:00:00",494204.212107626,4320035.72513532,"Doe"
"D3b",39.02925,-123.06759,"2018-08-09 17:00:00",494149.673596307,4320024.66828984,"Doe"
"D3b",39.02966,-123.06845,"2018-08-09 16:00:00",494075.269576975,4320070.22231652,"Doe"
"D3b",39.02831,-123.0646,"2018-08-09 15:00:00",494408.40228007,4319920.16694833,"Doe"
"D3b",39.0282,-123.06437,"2018-08-09 14:00:00",494428.301811297,4319907.94595993,"Doe"
"D3b",39.0282,-123.06441,"2018-08-09 13:00:00",494424.839516019,4319907.94841009,"Doe"
"D3b",39.02828,-123.06446,"2018-08-09 12:00:00",494420.517936266,4319916.82920521,"Doe"
"D3b",39.02815,-123.06434,"2018-08-09 11:00:00",494430.894609236,4319902.39554195,"Doe"
"D3b",39.02646,-123.06329,"2018-08-09 10:00:00",494521.649475845,4319714.78977861,"Doe"
"D3b",39.02661,-123.06342,"2018-08-09 09:00:00",494510.408342198,4319731.44335285,"Doe"
"D3b",39.02656,-123.0634,"2018-08-09 08:00:00",494512.135662548,4319725.89356662,"Doe"
"D3b",39.02699,-123.0634,"2018-08-09 07:01:00",494512.168910846,4319773.61135457,"Doe"
"D3b",39.02682,-123.0637,"2018-08-09 06:00:00",494486.188046703,4319754.76431851,"Doe"
"D3b",39.02648,-123.06438,"2018-08-09 05:01:00",494427.301186898,4319717.07540121,"Doe"
"D3b",39.02654,-123.06433,"2018-08-09 04:00:00",494431.633868207,4319723.73063592,"Doe"
"D3b",39.02692,-123.06424,"2018-08-09 03:00:00",494439.453986272,4319765.89433988,"Doe"
"D3b",39.02687,-123.06424,"2018-08-09 02:02:00",494439.450068958,4319760.34575975,"Doe"
"D3b",39.02668,-123.06438,"2018-08-09 01:00:00",494427.316890195,4319739.26972053,"Doe"
"D3b",39.02678,-123.06448,"2018-08-09 00:00:00",494418.668830482,4319750.37300964,"Doe"
"D3b",39.02678,-123.06457,"2018-08-08 23:00:00",494410.878510231,4319750.37853402,"Doe"
"D3b",39.02679,-123.06438,"2018-08-08 22:00:00",494427.325527037,4319751.47659649,"Doe"
"D3b",39.02669,-123.06446,"2018-08-08 21:01:00",494420.392937471,4319740.38433908,"Doe"
"D3b",39.027,-123.06419,"2018-08-08 20:00:00",494443.788196256,4319774.76901383,"Doe"
